,X,Var1,original,value,level1,level2,State,Zone,Region,Purpose,level3
6470,6470,86,ADCHol,409.500729882118,A,A,A,D,C,Hol,G1
6471,6471,87,ADCHol,401.611279218836,A,A,A,D,C,Hol,G1
6472,6472,88,ADCHol,401.248181609071,A,A,A,D,C,Hol,G1
6473,6473,89,ADCHol,504.999648422244,A,A,A,D,C,Hol,G1
6474,6474,90,ADCHol,346.587220394906,A,A,A,D,C,Hol,G1
6475,6475,91,ADCHol,528.997362668189,A,A,A,D,C,Hol,G1
6476,6476,92,ADCHol,386.089130646141,A,A,A,D,C,Hol,G1
6477,6477,93,ADCHol,319.071937189452,A,A,A,D,C,Hol,G1
6478,6478,94,ADCHol,285.67984316963,A,A,A,D,C,Hol,G1
6479,6479,95,ADCHol,568.444021423922,A,A,A,D,C,Hol,G1
6480,6480,96,ADCHol,470.920329254076,A,A,A,D,C,Hol,G1
6481,6481,97,ADCHol,480.063972640244,A,A,A,D,C,Hol,G1
6482,6482,98,ADCHol,302.631346224554,A,A,A,D,C,Hol,G1
6483,6483,99,ADCHol,388.065965756675,A,A,A,D,C,Hol,G1
6484,6484,100,ADCHol,549.433340525899,A,A,A,D,C,Hol,G1
6485,6485,101,ADCHol,525.785946939093,A,A,A,D,C,Hol,G1
6486,6486,102,ADCHol,465.44799270964,A,A,A,D,C,Hol,G1
6487,6487,103,ADCHol,548.678278447732,A,A,A,D,C,Hol,G1
6488,6488,104,ADCHol,312.802774011992,A,A,A,D,C,Hol,G1
6489,6489,105,ADCHol,375.244100818106,A,A,A,D,C,Hol,G1
6490,6490,106,ADCHol,296.984367375733,A,A,A,D,C,Hol,G1
6491,6491,107,ADCHol,435.128467799871,A,A,A,D,C,Hol,G1
6492,6492,108,ADCHol,424.998341365895,A,A,A,D,C,Hol,G1
6493,6493,109,ADCHol,407.343755174445,A,A,A,D,C,Hol,G1
6494,6494,110,ADCHol,396.907577956374,A,A,A,D,C,Hol,G1
6495,6495,111,ADCHol,319.210953873484,A,A,A,D,C,Hol,G1
6496,6496,112,ADCHol,569.661616372634,A,A,A,D,C,Hol,G1
6497,6497,113,ADCHol,458.68353711628,A,A,A,D,C,Hol,G1
6498,6498,114,ADCHol,217.333526635324,A,A,A,D,C,Hol,G1
6499,6499,115,ADCHol,411.815971855164,A,A,A,D,C,Hol,G1
6500,6500,116,ADCHol,201.665783745582,A,A,A,D,C,Hol,G1
6501,6501,117,ADCHol,390.149889438994,A,A,A,D,C,Hol,G1
6502,6502,118,ADCHol,402.267806289724,A,A,A,D,C,Hol,G1
6503,6503,119,ADCHol,444.262781579444,A,A,A,D,C,Hol,G1
6504,6504,120,ADCHol,459.076184911835,A,A,A,D,C,Hol,G1
6505,6505,121,ADCHol,423.183028846907,A,A,A,D,C,Hol,G1
6506,6506,122,ADCHol,403.293235799671,A,A,A,D,C,Hol,G1
6507,6507,123,ADCHol,522.667786784819,A,A,A,D,C,Hol,G1
6508,6508,124,ADCHol,597.950929640863,A,A,A,D,C,Hol,G1
6509,6509,125,ADCHol,520.653800560761,A,A,A,D,C,Hol,G1
6510,6510,126,ADCHol,470.370884984122,A,A,A,D,C,Hol,G1
6511,6511,127,ADCHol,624.298813541959,A,A,A,D,C,Hol,G1
6512,6512,128,ADCHol,336.521511561511,A,A,A,D,C,Hol,G1
6513,6513,129,ADCHol,362.205351306519,A,A,A,D,C,Hol,G1
6514,6514,130,ADCHol,379.11314110916,A,A,A,D,C,Hol,G1
6515,6515,131,ADCHol,367.611618263738,A,A,A,D,C,Hol,G1
6516,6516,132,ADCHol,345.115961610996,A,A,A,D,C,Hol,G1
6517,6517,133,ADCHol,432.102210221211,A,A,A,D,C,Hol,G1
6518,6518,134,ADCHol,410.50141932093,A,A,A,D,C,Hol,G1
6519,6519,135,ADCHol,483.625912160966,A,A,A,D,C,Hol,G1
6520,6520,136,ADCHol,437.43636193104,A,A,A,D,C,Hol,G1
6521,6521,137,ADCHol,220.894104698325,A,A,A,D,C,Hol,G1
6522,6522,138,ADCHol,499.298462339436,A,A,A,D,C,Hol,G1
6523,6523,139,ADCHol,539.635971880722,A,A,A,D,C,Hol,G1
6524,6524,140,ADCHol,328.259255587578,A,A,A,D,C,Hol,G1
6525,6525,141,ADCHol,363.227492297981,A,A,A,D,C,Hol,G1
6526,6526,142,ADCHol,535.612345982604,A,A,A,D,C,Hol,G1
6527,6527,143,ADCHol,555.284323462375,A,A,A,D,C,Hol,G1
6528,6528,144,ADCHol,604.028795380116,A,A,A,D,C,Hol,G1
6529,6529,145,ADCHol,302.378451057547,A,A,A,D,C,Hol,G1
6530,6530,146,ADCHol,484.80341976691,A,A,A,D,C,Hol,G1
6531,6531,147,ADCHol,517.608864107788,A,A,A,D,C,Hol,G1
6532,6532,148,ADCHol,298.635409586832,A,A,A,D,C,Hol,G1
6533,6533,149,ADCHol,362.750539203762,A,A,A,D,C,Hol,G1
6534,6534,150,ADCHol,448.997275155251,A,A,A,D,C,Hol,G1
6535,6535,151,ADCHol,624.764533908257,A,A,A,D,C,Hol,G1
6536,6536,152,ADCHol,341.74254111142,A,A,A,D,C,Hol,G1
6537,6537,153,ADCHol,429.119255033576,A,A,A,D,C,Hol,G1
6538,6538,154,ADCHol,494.30479112923,A,A,A,D,C,Hol,G1
6539,6539,155,ADCHol,351.721079872256,A,A,A,D,C,Hol,G1
6540,6540,156,ADCHol,541.786900324911,A,A,A,D,C,Hol,G1
6541,6541,157,ADCHol,391.624520381902,A,A,A,D,C,Hol,G1
6542,6542,158,ADCHol,429.303970007712,A,A,A,D,C,Hol,G1
6543,6543,159,ADCHol,499.642783754061,A,A,A,D,C,Hol,G1
6544,6544,160,ADCHol,406.995194167879,A,A,A,D,C,Hol,G1
6545,6545,161,ADCHol,327.963526630306,A,A,A,D,C,Hol,G1
6546,6546,162,ADCHol,411.481762102585,A,A,A,D,C,Hol,G1
6547,6547,163,ADCHol,429.036663782282,A,A,A,D,C,Hol,G1
6548,6548,164,ADCHol,394.524552279157,A,A,A,D,C,Hol,G1
6549,6549,165,ADCHol,559.145159022867,A,A,A,D,C,Hol,G1
6550,6550,166,ADCHol,483.324830553462,A,A,A,D,C,Hol,G1
6551,6551,167,ADCHol,308.462988945544,A,A,A,D,C,Hol,G1
6552,6552,168,ADCHol,439.529631310598,A,A,A,D,C,Hol,G1
6553,6553,169,ADCHol,390.737127209252,A,A,A,D,C,Hol,G1
6554,6554,170,ADCHol,520.445054766162,A,A,A,D,C,Hol,G1
6555,6555,171,ADCHol,583.746567413572,A,A,A,D,C,Hol,G1
6556,6556,172,ADCHol,371.240273803728,A,A,A,D,C,Hol,G1
6557,6557,173,ADCHol,415.113883726224,A,A,A,D,C,Hol,G1
6558,6558,174,ADCHol,446.885129932507,A,A,A,D,C,Hol,G1
6559,6559,175,ADCHol,466.88364015623,A,A,A,D,C,Hol,G1
6560,6560,176,ADCHol,362.812717936009,A,A,A,D,C,Hol,G1
6561,6561,177,ADCHol,536.675224233262,A,A,A,D,C,Hol,G1
6562,6562,178,ADCHol,293.884319466017,A,A,A,D,C,Hol,G1
6563,6563,179,ADCHol,427.647477288946,A,A,A,D,C,Hol,G1
6564,6564,180,ADCHol,295.138480041751,A,A,A,D,C,Hol,G1
6565,6565,181,ADCHol,421.168301631272,A,A,A,D,C,Hol,G1
6566,6566,182,ADCHol,448.821075006085,A,A,A,D,C,Hol,G1
6567,6567,183,ADCHol,398.332501181742,A,A,A,D,C,Hol,G1
6568,6568,184,ADCHol,347.515542934577,A,A,A,D,C,Hol,G1
6569,6569,185,ADCHol,431.989459105281,A,A,A,D,C,Hol,G1
6570,6570,186,ADCHol,580.508769240517,A,A,A,D,C,Hol,G1
6571,6571,187,ADCHol,361.591020386645,A,A,A,D,C,Hol,G1
6572,6572,188,ADCHol,393.604098863397,A,A,A,D,C,Hol,G1
6573,6573,189,ADCHol,426.579842034504,A,A,A,D,C,Hol,G1
6574,6574,190,ADCHol,357.502639926386,A,A,A,D,C,Hol,G1
6575,6575,191,ADCHol,360.007321463,A,A,A,D,C,Hol,G1
6576,6576,192,ADCHol,289.335258046292,A,A,A,D,C,Hol,G1
6577,6577,193,ADCHol,376.152863958798,A,A,A,D,C,Hol,G1
6578,6578,194,ADCHol,514.430615937137,A,A,A,D,C,Hol,G1
6579,6579,195,ADCHol,401.076430514679,A,A,A,D,C,Hol,G1
6580,6580,196,ADCHol,503.987722032186,A,A,A,D,C,Hol,G1
6581,6581,197,ADCHol,647.560014124105,A,A,A,D,C,Hol,G1
6582,6582,198,ADCHol,476.992432800107,A,A,A,D,C,Hol,G1
6583,6583,199,ADCHol,427.38634485485,A,A,A,D,C,Hol,G1
6584,6584,200,ADCHol,507.539801734588,A,A,A,D,C,Hol,G1
6585,6585,201,ADCHol,518.823385847857,A,A,A,D,C,Hol,G1
6586,6586,202,ADCHol,614.02351822251,A,A,A,D,C,Hol,G1
6587,6587,203,ADCHol,478.103273405384,A,A,A,D,C,Hol,G1
6588,6588,204,ADCHol,352.468718884746,A,A,A,D,C,Hol,G1
6589,6589,205,ADCHol,493.6121173832,A,A,A,D,C,Hol,G1
6590,6590,206,ADCHol,474.546553844492,A,A,A,D,C,Hol,G1
6591,6591,207,ADCHol,465.9091450921,A,A,A,D,C,Hol,G1
6592,6592,208,ADCHol,524.983734596004,A,A,A,D,C,Hol,G1
6593,6593,209,ADCHol,376.426481004905,A,A,A,D,C,Hol,G1
6594,6594,210,ADCHol,397.758056443946,A,A,A,D,C,Hol,G1
6595,6595,211,ADCHol,357.373557727765,A,A,A,D,C,Hol,G1
6596,6596,212,ADCHol,380.697860030858,A,A,A,D,C,Hol,G1
6597,6597,213,ADCHol,447.756921086075,A,A,A,D,C,Hol,G1
6598,6598,214,ADCHol,433.50338826232,A,A,A,D,C,Hol,G1
6599,6599,215,ADCHol,391.218977584077,A,A,A,D,C,Hol,G1
6600,6600,216,ADCHol,568.944422869008,A,A,A,D,C,Hol,G1
6601,6601,217,ADCHol,364.904556396199,A,A,A,D,C,Hol,G1
6602,6602,218,ADCHol,521.256531255615,A,A,A,D,C,Hol,G1
6603,6603,219,ADCHol,449.850175631785,A,A,A,D,C,Hol,G1
6604,6604,220,ADCHol,440.975964840936,A,A,A,D,C,Hol,G1
6605,6605,221,ADCHol,451.909274159299,A,A,A,D,C,Hol,G1
6606,6606,222,ADCHol,393.02198850477,A,A,A,D,C,Hol,G1
6607,6607,223,ADCHol,262.796776391898,A,A,A,D,C,Hol,G1
6608,6608,224,ADCHol,314.050763111038,A,A,A,D,C,Hol,G1
6609,6609,225,ADCHol,581.121572550819,A,A,A,D,C,Hol,G1
6610,6610,226,ADCHol,496.982770648214,A,A,A,D,C,Hol,G1
6611,6611,227,ADCHol,403.800939690099,A,A,A,D,C,Hol,G1
6612,6612,228,ADCHol,553.956848945089,A,A,A,D,C,Hol,G1
6613,6613,1,ADCVis,35.8344749477217,A,A,A,D,C,Vis,G1
6614,6614,2,ADCVis,88.25555083015,A,A,A,D,C,Vis,G1
6615,6615,3,ADCVis,135.108153925279,A,A,A,D,C,Vis,G1
6616,6616,4,ADCVis,80.8156586791828,A,A,A,D,C,Vis,G1
6617,6617,5,ADCVis,61.8368112739477,A,A,A,D,C,Vis,G1
6618,6618,6,ADCVis,72.5147332277275,A,A,A,D,C,Vis,G1
6619,6619,7,ADCVis,9.54159855952227,A,A,A,D,C,Vis,G1
6620,6620,8,ADCVis,79.3346964306704,A,A,A,D,C,Vis,G1
6621,6621,9,ADCVis,46.4786363409101,A,A,A,D,C,Vis,G1
6622,6622,10,ADCVis,134.760894693177,A,A,A,D,C,Vis,G1
6623,6623,11,ADCVis,85.1254919715473,A,A,A,D,C,Vis,G1
6624,6624,12,ADCVis,-7.74230669296543,A,A,A,D,C,Vis,G1
6625,6625,13,ADCVis,29.7415269927921,A,A,A,D,C,Vis,G1
6626,6626,14,ADCVis,78.6158781224707,A,A,A,D,C,Vis,G1
6627,6627,15,ADCVis,-21.942119091753,A,A,A,D,C,Vis,G1
6628,6628,16,ADCVis,70.0693485237917,A,A,A,D,C,Vis,G1
6629,6629,17,ADCVis,87.241007374268,A,A,A,D,C,Vis,G1
6630,6630,18,ADCVis,45.7862979092103,A,A,A,D,C,Vis,G1
6631,6631,19,ADCVis,42.949944396504,A,A,A,D,C,Vis,G1
6632,6632,20,ADCVis,17.0920745485018,A,A,A,D,C,Vis,G1
6633,6633,21,ADCVis,-31.263295352806,A,A,A,D,C,Vis,G1
6634,6634,22,ADCVis,47.805218291004,A,A,A,D,C,Vis,G1
6635,6635,23,ADCVis,13.2566090447414,A,A,A,D,C,Vis,G1
6636,6636,24,ADCVis,46.5209797233418,A,A,A,D,C,Vis,G1
6637,6637,25,ADCVis,41.0206249398973,A,A,A,D,C,Vis,G1
6638,6638,26,ADCVis,70.2009512155564,A,A,A,D,C,Vis,G1
6639,6639,27,ADCVis,112.427757832706,A,A,A,D,C,Vis,G1
6640,6640,28,ADCVis,102.519325022641,A,A,A,D,C,Vis,G1
6641,6641,29,ADCVis,102.193261606184,A,A,A,D,C,Vis,G1
6642,6642,30,ADCVis,81.8271545542379,A,A,A,D,C,Vis,G1
6643,6643,31,ADCVis,50.4757946061594,A,A,A,D,C,Vis,G1
6644,6644,32,ADCVis,62.962051105944,A,A,A,D,C,Vis,G1
6645,6645,33,ADCVis,93.7182180722329,A,A,A,D,C,Vis,G1
6646,6646,34,ADCVis,140.772337176467,A,A,A,D,C,Vis,G1
6647,6647,35,ADCVis,111.682180116345,A,A,A,D,C,Vis,G1
6648,6648,36,ADCVis,-17.9250708888867,A,A,A,D,C,Vis,G1
6649,6649,37,ADCVis,47.2088016621519,A,A,A,D,C,Vis,G1
6650,6650,38,ADCVis,170.174726808481,A,A,A,D,C,Vis,G1
6651,6651,39,ADCVis,6.64951986858489,A,A,A,D,C,Vis,G1
6652,6652,40,ADCVis,131.103636102684,A,A,A,D,C,Vis,G1
6653,6653,41,ADCVis,41.0002214346343,A,A,A,D,C,Vis,G1
6654,6654,42,ADCVis,86.8891423947091,A,A,A,D,C,Vis,G1
6655,6655,43,ADCVis,90.2019905855693,A,A,A,D,C,Vis,G1
6656,6656,44,ADCVis,78.8719024263536,A,A,A,D,C,Vis,G1
6657,6657,45,ADCVis,97.3447942503648,A,A,A,D,C,Vis,G1
6658,6658,46,ADCVis,133.791635477068,A,A,A,D,C,Vis,G1
6659,6659,47,ADCVis,55.9937737401415,A,A,A,D,C,Vis,G1
6660,6660,48,ADCVis,101.251213194213,A,A,A,D,C,Vis,G1
6661,6661,49,ADCVis,66.3015747267611,A,A,A,D,C,Vis,G1
6662,6662,50,ADCVis,53.7390890992253,A,A,A,D,C,Vis,G1
6663,6663,51,ADCVis,-12.6884880317161,A,A,A,D,C,Vis,G1
6664,6664,52,ADCVis,101.174449736614,A,A,A,D,C,Vis,G1
6665,6665,53,ADCVis,30.7506889434152,A,A,A,D,C,Vis,G1
6666,6666,54,ADCVis,98.9513465802973,A,A,A,D,C,Vis,G1
6667,6667,55,ADCVis,109.733331404317,A,A,A,D,C,Vis,G1
6668,6668,56,ADCVis,194.449788623747,A,A,A,D,C,Vis,G1
6669,6669,57,ADCVis,123.093242269347,A,A,A,D,C,Vis,G1
6670,6670,58,ADCVis,128.329459987387,A,A,A,D,C,Vis,G1
6671,6671,59,ADCVis,41.6760664994367,A,A,A,D,C,Vis,G1
6672,6672,60,ADCVis,81.1179313268322,A,A,A,D,C,Vis,G1
6673,6673,61,ADCVis,-32.8577847807003,A,A,A,D,C,Vis,G1
6674,6674,62,ADCVis,37.647582598981,A,A,A,D,C,Vis,G1
6675,6675,63,ADCVis,23.2304823055421,A,A,A,D,C,Vis,G1
6676,6676,64,ADCVis,200.871012532054,A,A,A,D,C,Vis,G1
6677,6677,65,ADCVis,6.37264643625394,A,A,A,D,C,Vis,G1
6678,6678,66,ADCVis,85.2837148482021,A,A,A,D,C,Vis,G1
6679,6679,67,ADCVis,84.369094332078,A,A,A,D,C,Vis,G1
6680,6680,68,ADCVis,152.315106016242,A,A,A,D,C,Vis,G1
6681,6681,69,ADCVis,169.102105344043,A,A,A,D,C,Vis,G1
6682,6682,70,ADCVis,68.6159534375848,A,A,A,D,C,Vis,G1
6683,6683,71,ADCVis,-6.59181599381741,A,A,A,D,C,Vis,G1
6684,6684,72,ADCVis,32.904281057963,A,A,A,D,C,Vis,G1
6685,6685,73,ADCVis,73.1398569199036,A,A,A,D,C,Vis,G1
6686,6686,74,ADCVis,127.651677836254,A,A,A,D,C,Vis,G1
6687,6687,75,ADCVis,51.0168317840582,A,A,A,D,C,Vis,G1
6688,6688,76,ADCVis,139.186356950237,A,A,A,D,C,Vis,G1
6689,6689,77,ADCVis,160.229015448291,A,A,A,D,C,Vis,G1
6690,6690,78,ADCVis,151.606571960566,A,A,A,D,C,Vis,G1
6691,6691,79,ADCVis,84.3492026198993,A,A,A,D,C,Vis,G1
6692,6692,80,ADCVis,105.477910557951,A,A,A,D,C,Vis,G1
6693,6693,81,ADCVis,149.786179710819,A,A,A,D,C,Vis,G1
6694,6694,82,ADCVis,102.768631545118,A,A,A,D,C,Vis,G1
6695,6695,83,ADCVis,63.0119402760232,A,A,A,D,C,Vis,G1
6696,6696,84,ADCVis,39.0792140053377,A,A,A,D,C,Vis,G1
6697,6697,85,ADCVis,102.410204239254,A,A,A,D,C,Vis,G1
6698,6698,86,ADCVis,49.4139483650099,A,A,A,D,C,Vis,G1
6699,6699,87,ADCVis,48.1713371001089,A,A,A,D,C,Vis,G1
6700,6700,88,ADCVis,123.728612956449,A,A,A,D,C,Vis,G1
6701,6701,89,ADCVis,100.122597483933,A,A,A,D,C,Vis,G1
6702,6702,90,ADCVis,97.5421823460545,A,A,A,D,C,Vis,G1
6703,6703,91,ADCVis,39.3031144137948,A,A,A,D,C,Vis,G1
6704,6704,92,ADCVis,125.768246309842,A,A,A,D,C,Vis,G1
6705,6705,93,ADCVis,161.35526613588,A,A,A,D,C,Vis,G1
6706,6706,94,ADCVis,64.7869998668701,A,A,A,D,C,Vis,G1
6707,6707,95,ADCVis,-26.6411579771344,A,A,A,D,C,Vis,G1
6708,6708,96,ADCVis,69.5913829647811,A,A,A,D,C,Vis,G1
6709,6709,97,ADCVis,72.2684029280056,A,A,A,D,C,Vis,G1
6710,6710,98,ADCVis,32.6736268099463,A,A,A,D,C,Vis,G1
6711,6711,99,ADCVis,111.886950408926,A,A,A,D,C,Vis,G1
6712,6712,100,ADCVis,60.1223355546389,A,A,A,D,C,Vis,G1
6713,6713,101,ADCVis,44.8126306092872,A,A,A,D,C,Vis,G1
6714,6714,102,ADCVis,156.888280739083,A,A,A,D,C,Vis,G1
6715,6715,103,ADCVis,88.3100201015946,A,A,A,D,C,Vis,G1
6716,6716,104,ADCVis,89.2086610883421,A,A,A,D,C,Vis,G1
6717,6717,105,ADCVis,49.7303096488088,A,A,A,D,C,Vis,G1
6718,6718,106,ADCVis,21.5607419428096,A,A,A,D,C,Vis,G1
6719,6719,107,ADCVis,-38.0291009104715,A,A,A,D,C,Vis,G1
6720,6720,108,ADCVis,57.9671775065552,A,A,A,D,C,Vis,G1
6721,6721,109,ADCVis,81.0374355582668,A,A,A,D,C,Vis,G1
6722,6722,110,ADCVis,72.1851451874478,A,A,A,D,C,Vis,G1
6723,6723,111,ADCVis,92.7366873222391,A,A,A,D,C,Vis,G1
6724,6724,112,ADCVis,103.331904806893,A,A,A,D,C,Vis,G1
6725,6725,113,ADCVis,30.7105145615462,A,A,A,D,C,Vis,G1
6726,6726,114,ADCVis,131.169900269403,A,A,A,D,C,Vis,G1
6727,6727,115,ADCVis,10.9087641300828,A,A,A,D,C,Vis,G1
6728,6728,116,ADCVis,149.607663605944,A,A,A,D,C,Vis,G1
6729,6729,117,ADCVis,26.2846231228798,A,A,A,D,C,Vis,G1
6730,6730,118,ADCVis,27.8433089136588,A,A,A,D,C,Vis,G1
6731,6731,119,ADCVis,-3.33217671242618,A,A,A,D,C,Vis,G1
6732,6732,120,ADCVis,58.6340425272223,A,A,A,D,C,Vis,G1
6733,6733,121,ADCVis,101.99634014026,A,A,A,D,C,Vis,G1
6734,6734,122,ADCVis,-25.6410987301336,A,A,A,D,C,Vis,G1
6735,6735,123,ADCVis,96.5458598203463,A,A,A,D,C,Vis,G1
6736,6736,124,ADCVis,179.931759900442,A,A,A,D,C,Vis,G1
6737,6737,125,ADCVis,35.3399207045209,A,A,A,D,C,Vis,G1
6738,6738,126,ADCVis,140.594023118817,A,A,A,D,C,Vis,G1
6739,6739,127,ADCVis,104.616874490392,A,A,A,D,C,Vis,G1
6740,6740,128,ADCVis,123.715154092832,A,A,A,D,C,Vis,G1
6741,6741,129,ADCVis,10.196638470829,A,A,A,D,C,Vis,G1
6742,6742,130,ADCVis,25.5837795367254,A,A,A,D,C,Vis,G1
6743,6743,131,ADCVis,87.2061814775258,A,A,A,D,C,Vis,G1
6744,6744,132,ADCVis,26.0730092877716,A,A,A,D,C,Vis,G1
6745,6745,133,ADCVis,68.2639739846744,A,A,A,D,C,Vis,G1
6746,6746,134,ADCVis,104.573743280633,A,A,A,D,C,Vis,G1
6747,6747,135,ADCVis,102.60453870043,A,A,A,D,C,Vis,G1
6748,6748,136,ADCVis,82.9223722225817,A,A,A,D,C,Vis,G1
6749,6749,137,ADCVis,48.3680859067341,A,A,A,D,C,Vis,G1
6750,6750,138,ADCVis,72.90591734099,A,A,A,D,C,Vis,G1
6751,6751,139,ADCVis,173.918766257344,A,A,A,D,C,Vis,G1
6752,6752,140,ADCVis,98.4016638531243,A,A,A,D,C,Vis,G1
6753,6753,141,ADCVis,95.2698873011192,A,A,A,D,C,Vis,G1
6754,6754,142,ADCVis,-27.9589624298233,A,A,A,D,C,Vis,G1
6755,6755,143,ADCVis,25.9500547005384,A,A,A,D,C,Vis,G1
6756,6756,144,ADCVis,-6.98213884584283,A,A,A,D,C,Vis,G1
6757,6757,145,ADCVis,90.1063506083046,A,A,A,D,C,Vis,G1
6758,6758,146,ADCVis,105.686912036497,A,A,A,D,C,Vis,G1
6759,6759,147,ADCVis,81.3585436247515,A,A,A,D,C,Vis,G1
6760,6760,148,ADCVis,148.260766027071,A,A,A,D,C,Vis,G1
6761,6761,149,ADCVis,59.7430188771011,A,A,A,D,C,Vis,G1
6762,6762,150,ADCVis,77.9380379718312,A,A,A,D,C,Vis,G1
6763,6763,151,ADCVis,88.2918446599734,A,A,A,D,C,Vis,G1
6764,6764,152,ADCVis,104.236742336897,A,A,A,D,C,Vis,G1
6765,6765,153,ADCVis,45.6385414155003,A,A,A,D,C,Vis,G1
6766,6766,154,ADCVis,58.6019079446018,A,A,A,D,C,Vis,G1
6767,6767,155,ADCVis,-2.04649400395446,A,A,A,D,C,Vis,G1
6768,6768,156,ADCVis,121.318186722632,A,A,A,D,C,Vis,G1
6769,6769,157,ADCVis,51.0837519154407,A,A,A,D,C,Vis,G1
6770,6770,158,ADCVis,2.67617657649681,A,A,A,D,C,Vis,G1
6771,6771,159,ADCVis,52.1150625576691,A,A,A,D,C,Vis,G1
6772,6772,160,ADCVis,66.2383691235431,A,A,A,D,C,Vis,G1
6773,6773,161,ADCVis,89.9499351567316,A,A,A,D,C,Vis,G1
6774,6774,162,ADCVis,22.7562722449042,A,A,A,D,C,Vis,G1
6775,6775,163,ADCVis,82.3526637640815,A,A,A,D,C,Vis,G1
6776,6776,164,ADCVis,58.656065574746,A,A,A,D,C,Vis,G1
6777,6777,165,ADCVis,20.5464976185723,A,A,A,D,C,Vis,G1
6778,6778,166,ADCVis,17.0941066543442,A,A,A,D,C,Vis,G1
6779,6779,167,ADCVis,34.5006222121859,A,A,A,D,C,Vis,G1
6780,6780,168,ADCVis,35.5684510968185,A,A,A,D,C,Vis,G1
6781,6781,169,ADCVis,46.6420551873779,A,A,A,D,C,Vis,G1
6782,6782,170,ADCVis,191.376869137468,A,A,A,D,C,Vis,G1
6783,6783,171,ADCVis,79.9618373836884,A,A,A,D,C,Vis,G1
6784,6784,172,ADCVis,-2.52283780643033,A,A,A,D,C,Vis,G1
6785,6785,173,ADCVis,34.7593708441415,A,A,A,D,C,Vis,G1
6786,6786,174,ADCVis,130.022768232807,A,A,A,D,C,Vis,G1
6787,6787,175,ADCVis,60.6729090572363,A,A,A,D,C,Vis,G1
6788,6788,176,ADCVis,90.919235573572,A,A,A,D,C,Vis,G1
6789,6789,177,ADCVis,31.9015308043787,A,A,A,D,C,Vis,G1
6790,6790,178,ADCVis,27.2151830905167,A,A,A,D,C,Vis,G1
6791,6791,179,ADCVis,88.4660786391728,A,A,A,D,C,Vis,G1
6792,6792,180,ADCVis,20.7129274142792,A,A,A,D,C,Vis,G1
6793,6793,181,ADCVis,65.5478580857531,A,A,A,D,C,Vis,G1
6794,6794,182,ADCVis,98.6996774017202,A,A,A,D,C,Vis,G1
6795,6795,183,ADCVis,139.091767713163,A,A,A,D,C,Vis,G1
6796,6796,184,ADCVis,12.1471901822408,A,A,A,D,C,Vis,G1
6797,6797,185,ADCVis,121.770082739928,A,A,A,D,C,Vis,G1
6798,6798,186,ADCVis,71.9905584850749,A,A,A,D,C,Vis,G1
6799,6799,187,ADCVis,6.82084408507858,A,A,A,D,C,Vis,G1
6800,6800,188,ADCVis,85.8089719943996,A,A,A,D,C,Vis,G1
6801,6801,189,ADCVis,11.8174136672751,A,A,A,D,C,Vis,G1
6802,6802,190,ADCVis,-20.722001227691,A,A,A,D,C,Vis,G1
6803,6803,191,ADCVis,131.892188104771,A,A,A,D,C,Vis,G1
6804,6804,192,ADCVis,52.6008278478052,A,A,A,D,C,Vis,G1
6805,6805,193,ADCVis,-24.5268944566554,A,A,A,D,C,Vis,G1
6806,6806,194,ADCVis,120.561968883648,A,A,A,D,C,Vis,G1
6807,6807,195,ADCVis,135.102315431736,A,A,A,D,C,Vis,G1
6808,6808,196,ADCVis,39.1737575112998,A,A,A,D,C,Vis,G1
6809,6809,197,ADCVis,58.0971508929436,A,A,A,D,C,Vis,G1
6810,6810,198,ADCVis,47.7639100499334,A,A,A,D,C,Vis,G1
6811,6811,199,ADCVis,36.4881499954812,A,A,A,D,C,Vis,G1
6812,6812,200,ADCVis,145.832552412807,A,A,A,D,C,Vis,G1
6813,6813,201,ADCVis,78.749587163684,A,A,A,D,C,Vis,G1
6814,6814,202,ADCVis,70.5196060294427,A,A,A,D,C,Vis,G1
6815,6815,203,ADCVis,153.870568343348,A,A,A,D,C,Vis,G1
6816,6816,204,ADCVis,80.9438051664645,A,A,A,D,C,Vis,G1
6817,6817,205,ADCVis,-17.851009907049,A,A,A,D,C,Vis,G1
6818,6818,206,ADCVis,53.9882955842786,A,A,A,D,C,Vis,G1
6819,6819,207,ADCVis,157.512164117063,A,A,A,D,C,Vis,G1
6820,6820,208,ADCVis,157.464902816977,A,A,A,D,C,Vis,G1
6821,6821,209,ADCVis,82.1042488406058,A,A,A,D,C,Vis,G1
6822,6822,210,ADCVis,41.4900170440636,A,A,A,D,C,Vis,G1
6823,6823,211,ADCVis,36.1480846881415,A,A,A,D,C,Vis,G1
6824,6824,212,ADCVis,65.4557724154147,A,A,A,D,C,Vis,G1
6825,6825,213,ADCVis,15.7929146364042,A,A,A,D,C,Vis,G1
6826,6826,214,ADCVis,-36.0534828748836,A,A,A,D,C,Vis,G1
6827,6827,215,ADCVis,68.7333495546619,A,A,A,D,C,Vis,G1
6828,6828,216,ADCVis,126.207684897239,A,A,A,D,C,Vis,G1
6829,6829,217,ADCVis,97.6825260854157,A,A,A,D,C,Vis,G1
6830,6830,218,ADCVis,70.3738919095761,A,A,A,D,C,Vis,G1
6831,6831,219,ADCVis,50.2235560732457,A,A,A,D,C,Vis,G1
6832,6832,220,ADCVis,53.4059481540895,A,A,A,D,C,Vis,G1
