,Series,ETS.unweighted ,ARIMA.unweighted ,OLS.unweighted ,ETS.weighted ,ARIMA.weighted ,OLS.weighted ,Actual,date,ForecastInterval
5881,Zone x Purpose/GABus,48.97307235,85.848332,71.77532488,115.4065072,107.9878568,83.33222958,40.9431766,1,24Step
5882,Zone x Purpose/GABus,102.1479605,101.0026536,86.03224373,149.1989739,161.2427841,93.90067313,90.0410673,2,24Step
5883,Zone x Purpose/GABus,144.763094,132.7339583,127.2831353,195.6110684,200.117848,149.9037917,213.5062827,3,24Step
5884,Zone x Purpose/GABus,116.1069954,97.00884662,102.724907,163.8105062,164.0749793,127.5367255,284.33423,4,24Step
5885,Zone x Purpose/GABus,119.3929747,85.89185959,108.0311949,160.2585169,142.5272649,125.5706313,67.8021074,5,24Step
5886,Zone x Purpose/GABus,139.1004792,116.2595862,126.4100579,174.1063561,169.7430779,142.2194116,309.9997255,6,24Step
5887,Zone x Purpose/GABus,122.5466955,114.7788692,105.6776482,176.3444206,166.5807657,131.5854984,486.0432083,7,24Step
5888,Zone x Purpose/GABus,247.359854,111.312751,178.2593005,267.4958872,156.3254539,194.3845844,93.9559791,8,24Step
5889,Zone x Purpose/GABus,129.1129685,122.0592517,104.280728,168.4915686,170.3264715,115.8735706,69.8275918,9,24Step
5890,Zone x Purpose/GABus,165.5845823,112.8206897,145.8460608,204.2424239,166.4555881,163.939617,192.8582416,10,24Step
5891,Zone x Purpose/GABus,134.3313202,114.7172153,130.4615019,178.6745077,192.2645958,157.0353139,233.8885675,11,24Step
5892,Zone x Purpose/GABus,83.20222734,79.78517279,103.2276459,155.8974316,179.9182799,116.3755585,173.4363043,12,24Step
5893,Zone x Purpose/GABus,47.70578624,58.58463395,67.98370592,116.4192778,127.1489072,85.92539152,169.5749269,13,24Step
5894,Zone x Purpose/GABus,100.1384443,70.19271975,87.36550556,149.404859,182.828633,103.1647599,438.6537431,14,24Step
5895,Zone x Purpose/GABus,142.79443,88.88806069,133.5218335,195.8423976,216.2030308,150.1099841,285.4522901,15,24Step
5896,Zone x Purpose/GABus,114.2233818,70.45493242,111.9899737,164.1689998,171.798101,126.8597311,211.7830044,16,24Step
5897,Zone x Purpose/GABus,117.1808224,58.31909906,113.7239215,160.715839,155.727069,128.7105149,209.5216473,17,24Step
5898,Zone x Purpose/GABus,136.7966737,84.35196392,135.0810325,174.7121194,176.2915354,151.2394269,79.5626871,18,24Step
5899,Zone x Purpose/GABus,120.1024104,74.40416875,114.2568111,177.4525982,154.1136013,130.3175552,86.2521542,19,24Step
5900,Zone x Purpose/GABus,244.9446555,84.45127545,175.6862164,268.4410375,175.5213117,192.3850261,279.865794,20,24Step
5901,Zone x Purpose/GABus,126.9230571,83.70377743,116.7567167,168.9930741,162.5714903,129.8691073,314.2200958,21,24Step
5902,Zone x Purpose/GABus,163.7541242,69.90619117,155.4638015,204.1963753,160.8100942,170.7788252,99.2285748,22,24Step
5903,Zone x Purpose/GABus,132.7111581,75.01309581,137.2121221,178.455081,188.9616316,155.006791,306.8177877,23,24Step
5904,Zone x Purpose/GABus,81.41907382,58.38288803,109.0585433,155.6044565,175.0261283,124.2034157,307.9000125,24,24Step
5905,Zone x Purpose/GAOth,14.00845707,-15.24720822,-2.671152703,12.35214028,9.596347248,3.993697174,2.9160327,1,24Step
5906,Zone x Purpose/GAOth,19.03688286,-9.127080743,0.756105499,11.48035601,7.243414517,8.89164181,9.3367433,2,24Step
5907,Zone x Purpose/GAOth,12.78508471,-6.757887892,5.658054864,10.00699194,8.904791719,8.001817173,0,3,24Step
5908,Zone x Purpose/GAOth,14.9211525,6.087119969,5.040963962,13.23353445,19.83037571,7.644685936,12.6141467,4,24Step
5909,Zone x Purpose/GAOth,11.3346591,-5.837509982,10.50589344,13.35276851,9.455515929,13.08085315,2.5564288,5,24Step
5910,Zone x Purpose/GAOth,12.02681095,-5.205302937,6.060299725,12.63055356,10.95231594,5.901235756,6.2430714,6,24Step
5911,Zone x Purpose/GAOth,19.84432527,-3.825191276,24.40039212,14.7089765,11.19724042,26.36714554,1.1210102,7,24Step
5912,Zone x Purpose/GAOth,17.09897331,5.656156815,10.77626409,11.21583362,13.88336866,9.737554056,6.0126677,8,24Step
5913,Zone x Purpose/GAOth,14.20147308,6.13999873,5.02919023,13.21000973,12.70665669,8.953224589,22.2385158,9,24Step
5914,Zone x Purpose/GAOth,12.06465119,-12.82906284,9.301702491,17.82223092,24.65726935,13.20571815,170.3925792,10,24Step
5915,Zone x Purpose/GAOth,3.268960554,-9.307806771,7.053341668,10.09225253,9.339314644,6.43144649,1.4188069,11,24Step
5916,Zone x Purpose/GAOth,4.32991901,-4.06526606,4.298441821,12.18474696,8.851072635,8.243860399,21.0413123,12,24Step
5917,Zone x Purpose/GAOth,13.75054605,-25.4238318,1.998662965,11.91900389,13.08501214,3.819737714,11.5525413,13,24Step
5918,Zone x Purpose/GAOth,17.87422126,-17.16179042,0.826380511,11.09735409,6.05716809,8.805403208,2.4442921,14,24Step
5919,Zone x Purpose/GAOth,11.67714369,-2.082710424,4.171094725,9.615380409,10.35504644,7.419204464,1.3350491,15,24Step
5920,Zone x Purpose/GAOth,13.90880762,-2.637678459,4.133723958,12.82183822,16.91603777,6.523882681,5.2440614,16,24Step
5921,Zone x Purpose/GAOth,10.02151947,-11.98241716,10.12641432,12.89652175,10.0178497,12.07624934,4.0120538,17,24Step
5922,Zone x Purpose/GAOth,10.66823273,1.290851399,3.375025649,12.12899378,12.5484614,5.38567422,8.6302652,18,24Step
5923,Zone x Purpose/GAOth,18.1927062,-2.275898523,24.81745173,14.21166017,13.95283339,25.84962131,10.5481272,19,24Step
5924,Zone x Purpose/GAOth,15.46652319,8.966129972,7.250882867,10.72672786,15.71908803,8.981004813,2.8336743,20,24Step
5925,Zone x Purpose/GAOth,12.8263873,13.46625816,7.062990684,12.74967022,13.87880388,8.714002026,0.962171,21,24Step
5926,Zone x Purpose/GAOth,10.83659277,-6.488901797,8.836523192,17.48831302,23.58188536,10.18880659,2.6603145,22,24Step
5927,Zone x Purpose/GAOth,2.267473218,-6.219030908,3.536795863,9.749447693,10.06453228,5.578994914,2.2835055,23,24Step
5928,Zone x Purpose/GAOth,3.298694586,-3.259028732,1.499436413,11.7711924,11.34489482,6.899343984,4.2714198,24,24Step
5929,Zone x Purpose/GBHol,41.76306692,27.13388834,24.79025527,51.89607656,50.68218562,38.6737094,85.6355399,1,24Step
5930,Zone x Purpose/GBHol,3.609512051,16.78945143,-5.597895864,18.40011237,35.25628266,9.007102659,17.1437977,2,24Step
5931,Zone x Purpose/GBHol,8.133134429,34.95124191,8.924637714,21.76590371,42.98519671,20.17191974,15.8223893,3,24Step
5932,Zone x Purpose/GBHol,44.33993025,57.61070643,40.27413108,59.72167385,70.57779431,41.35295557,56.0920267,4,24Step
5933,Zone x Purpose/GBHol,51.21000598,72.77487872,52.41440826,75.95510389,84.65507757,58.39516338,37.4729791,5,24Step
5934,Zone x Purpose/GBHol,105.9921483,117.0886861,90.36464369,119.640666,115.2535935,89.64161874,194.3222855,6,24Step
5935,Zone x Purpose/GBHol,181.5579595,141.7360205,161.8747792,203.7141174,155.385547,171.56306,145.7333841,7,24Step
5936,Zone x Purpose/GBHol,117.4433782,119.4084674,91.41515886,139.6888353,117.7350213,106.0636992,168.077149,8,24Step
5937,Zone x Purpose/GBHol,99.37642328,108.4743349,86.30409209,124.025292,115.4865443,99.15076169,184.0048965,9,24Step
5938,Zone x Purpose/GBHol,110.1663445,95.09272964,102.7702187,129.9450689,112.6439221,107.6209733,131.8513926,10,24Step
5939,Zone x Purpose/GBHol,58.86916564,40.09762706,51.75745231,73.61323483,53.87861648,59.620524,26.4477789,11,24Step
5940,Zone x Purpose/GBHol,7.814255202,34.07202532,3.834260137,19.5304113,40.00531409,10.57554792,23.0214525,12,24Step
5941,Zone x Purpose/GBHol,35.56262085,29.56390816,20.62953235,54.02749877,58.7907618,28.53050749,77.5881984,13,24Step
5942,Zone x Purpose/GBHol,1.034530469,23.15079998,-3.348076526,20.32424774,33.36896957,8.332934325,3.3451516,14,24Step
5943,Zone x Purpose/GBHol,5.170906406,25.97652615,1.958507929,23.85697193,41.35862354,14.9925877,12.4894842,15,24Step
5944,Zone x Purpose/GBHol,40.98142536,54.730694,33.92352324,61.81424853,70.37362075,40.98408651,59.6233638,16,24Step
5945,Zone x Purpose/GBHol,48.69241442,78.96386999,47.60348025,78.39272906,86.22742705,52.58047837,111.7632098,17,24Step
5946,Zone x Purpose/GBHol,103.3982095,111.7302867,82.83968929,122.3616785,115.7565769,87.64436301,103.4337273,18,24Step
5947,Zone x Purpose/GBHol,178.4330669,149.3242743,158.4381669,207.3585469,157.431616,164.5030535,297.3003974,19,24Step
5948,Zone x Purpose/GBHol,114.6459463,124.8105161,89.12822014,143.0879314,120.651239,95.90098487,176.9631784,20,24Step
5949,Zone x Purpose/GBHol,96.71540778,119.0115442,83.4840647,126.6761471,114.8561644,89.53939425,197.0925034,21,24Step
5950,Zone x Purpose/GBHol,107.3969491,98.74584394,96.39857406,131.897701,108.347856,101.4788163,74.4546646,22,24Step
5951,Zone x Purpose/GBHol,56.16826586,52.08874801,44.23689133,74.98034849,58.37627787,50.10408936,22.8498025,23,24Step
5952,Zone x Purpose/GBHol,5.505990347,34.47886946,-1.561349596,20.9613368,48.66415695,8.765758794,12.0246308,24,24Step
5953,Zone x Purpose/GBVis,63.09790082,34.38283565,38.8812373,25.70290879,26.52293345,24.62150406,9.9417743,1,24Step
5954,Zone x Purpose/GBVis,33.05947057,-20.51186121,28.03280401,21.20451003,15.37840785,22.5186678,8.7069874,2,24Step
5955,Zone x Purpose/GBVis,26.58968665,41.57874021,21.20632525,19.12863261,21.44950798,2.853013673,0,3,24Step
5956,Zone x Purpose/GBVis,36.09957724,26.40170598,27.30863183,20.57384516,22.33588701,11.65338995,26.5221091,4,24Step
5957,Zone x Purpose/GBVis,30.16293722,12.32583413,19.77279799,18.93996264,18.25359931,5.98124987,11.8273592,5,24Step
5958,Zone x Purpose/GBVis,33.42200077,21.33397765,30.55786874,20.94666307,24.15364467,13.76665233,19.6966511,6,24Step
5959,Zone x Purpose/GBVis,30.04410736,14.94326033,44.83171983,19.36984222,23.20246905,28.09329774,6.6636075,7,24Step
5960,Zone x Purpose/GBVis,20.44836117,18.10789598,34.34126055,20.57891499,17.95800268,15.21735007,50.8200214,8,24Step
5961,Zone x Purpose/GBVis,33.03588353,-9.327385887,21.08015988,20.74114476,16.17770769,15.06159313,3.9827891,9,24Step
5962,Zone x Purpose/GBVis,35.77060145,13.44353349,20.41942851,21.00691056,19.15463713,8.405319329,32.5517947,10,24Step
5963,Zone x Purpose/GBVis,32.257173,22.05928403,30.9821171,19.85982519,17.78244999,8.873966725,6.0268491,11,24Step
5964,Zone x Purpose/GBVis,33.24424554,17.60599446,10.97957582,25.19253377,28.38192704,3.462817782,85.5956851,12,24Step
5965,Zone x Purpose/GBVis,67.70440614,34.47443543,33.94791235,26.52951557,32.3012362,22.7240823,65.993458,13,24Step
5966,Zone x Purpose/GBVis,36.71901255,-19.05837652,29.52604263,21.92900675,17.19782033,21.53375995,8.574751,14,24Step
5967,Zone x Purpose/GBVis,30.29947877,43.29736524,11.50147813,19.87509026,22.2780375,1.348663392,36.735698,15,24Step
5968,Zone x Purpose/GBVis,39.90650958,29.72259929,19.2494603,21.32645995,22.46173188,7.251799692,0,16,24Step
5969,Zone x Purpose/GBVis,33.66036778,15.01887628,14.15020089,19.7195355,17.53353766,3.631228717,7.88202,17,24Step
5970,Zone x Purpose/GBVis,36.86435891,17.4217123,20.96454759,21.76117926,18.64688779,9.295788353,32.9777859,18,24Step
5971,Zone x Purpose/GBVis,33.1774881,14.15858687,37.03800886,20.22182829,19.53535444,24.68595039,28.6682094,19,24Step
5972,Zone x Purpose/GBVis,23.61449568,27.24243947,23.87531227,21.42265048,21.04392597,11.93918402,9.9358022,20,24Step
5973,Zone x Purpose/GBVis,36.46384109,0.877610424,23.75451271,21.53878045,21.13305963,13.40544164,40.8637477,21,24Step
5974,Zone x Purpose/GBVis,39.34848027,19.92752577,16.1245077,21.70638725,19.28487468,4.525761208,2.0939018,22,24Step
5975,Zone x Purpose/GBVis,36.08719054,18.96672881,18.71485764,20.54651201,17.86916342,5.827520985,7.6979951,23,24Step
5976,Zone x Purpose/GBVis,37.0310204,20.54028061,10.5536279,25.90737099,27.21049074,1.01046031,3.4572101,24,24Step
5977,Zone x Purpose/GBBus,38.16954649,38.74342089,45.98070579,32.30118011,31.51084638,31.49278446,8.6448607,1,24Step
5978,Zone x Purpose/GBBus,74.89146367,58.5168563,56.59957456,43.38877372,36.03806458,52.99467763,12.1008952,2,24Step
5979,Zone x Purpose/GBBus,73.65173618,70.26136573,60.38982521,51.12182882,49.35192287,51.02930808,48.0099518,3,24Step
5980,Zone x Purpose/GBBus,64.07191872,29.46572767,59.46732873,43.10889147,44.76771076,56.39571862,6.1282804,4,24Step
5981,Zone x Purpose/GBBus,75.94606053,28.81600958,65.54508922,46.59462571,43.00966767,63.75206456,97.5925936,5,24Step
5982,Zone x Purpose/GBBus,72.3106835,38.73769707,68.51013478,44.19704496,43.15928165,64.48374189,47.1964493,6,24Step
5983,Zone x Purpose/GBBus,66.51723507,46.53185019,43.56621682,51.56487176,48.68377018,40.30057279,111.887553,7,24Step
5984,Zone x Purpose/GBBus,87.53230756,40.26707702,75.28576443,50.11160224,46.545208,67.23340798,37.5940839,8,24Step
5985,Zone x Purpose/GBBus,74.12682411,30.93299806,61.42291939,49.56128298,48.76559435,56.50731283,39.9032856,9,24Step
5986,Zone x Purpose/GBBus,86.60104686,34.12375164,65.48773523,48.01173298,50.24651934,59.7764536,57.118509,10,24Step
5987,Zone x Purpose/GBBus,79.09894463,64.37184851,57.54919823,46.16201879,48.560164,50.38680484,24.1041044,11,24Step
5988,Zone x Purpose/GBBus,50.26012034,19.45189681,52.42212554,39.26447153,41.06945701,49.07878212,43.6744173,12,24Step
5989,Zone x Purpose/GBBus,36.81778112,2.74134946,39.31537038,33.31956123,32.62374194,36.59110479,28.5621226,13,24Step
5990,Zone x Purpose/GBBus,72.7479823,17.24141839,58.59199816,44.40097745,37.46776226,56.29747248,8.6014454,14,24Step
5991,Zone x Purpose/GBBus,71.55183252,18.53411277,64.54347015,52.18988468,49.13136322,61.55720578,87.6525157,15,24Step
5992,Zone x Purpose/GBBus,62.06273799,-0.69775491,65.36635356,44.17793511,48.32053634,62.44082383,87.5747384,16,24Step
5993,Zone x Purpose/GBBus,73.58644229,-0.746345589,70.77350799,47.79616904,45.43053306,67.65341026,22.2005671,17,24Step
5994,Zone x Purpose/GBBus,69.85330454,4.246905087,73.07054902,45.49065046,43.78550065,70.03091242,25.0759479,18,24Step
5995,Zone x Purpose/GBBus,63.91001964,6.083582756,47.75840517,53.36460071,49.5696465,44.85149036,23.4703966,19,24Step
5996,Zone x Purpose/GBBus,84.95611705,6.844820735,74.51415105,51.77562317,50.54342515,71.84827055,57.170942,20,24Step
5997,Zone x Purpose/GBBus,71.79093382,5.90615868,64.22612732,50.85896288,50.63892306,61.64992544,119.8663985,21,24Step
5998,Zone x Purpose/GBBus,84.6485702,-5.64079678,68.58910954,49.09677232,52.01245923,65.42007348,85.6586302,22,24Step
5999,Zone x Purpose/GBBus,77.37077822,12.14557784,65.76088165,46.91703842,46.3831466,62.37353796,64.874122,23,24Step
6000,Zone x Purpose/GBBus,48.35810145,-7.029947222,56.3198077,39.96302777,38.11017979,53.68220171,10.7286539,24,24Step
6001,Zone x Purpose/GBOth,-0.898975208,-19.56544194,-7.109113784,12.35933549,10.15817034,3.749471158,0.2341243,1,24Step
6002,Zone x Purpose/GBOth,14.97486983,-6.851164095,-4.587316643,15.9779027,5.29725897,0.240724846,0.4686938,2,24Step
6003,Zone x Purpose/GBOth,4.511661868,-7.791525138,-2.715098735,7.638570681,16.25804023,2.956883261,0,3,24Step
6004,Zone x Purpose/GBOth,9.711477082,-9.957493744,5.777906459,20.67959664,28.93053568,15.05488256,202.7688855,4,24Step
6005,Zone x Purpose/GBOth,7.797440422,-13.44308121,1.957855066,13.31213152,6.799727208,6.608077471,0,5,24Step
6006,Zone x Purpose/GBOth,5.729731212,-18.11733732,4.126531252,13.17649684,10.28009985,7.993067759,22.2800787,6,24Step
6007,Zone x Purpose/GBOth,15.34083786,-10.79304716,16.09137739,21.07594298,10.60155487,20.29031908,29.4820617,7,24Step
6008,Zone x Purpose/GBOth,1.000108712,-9.057988648,2.134692832,15.94742293,8.915388232,7.161840004,48.6303795,8,24Step
6009,Zone x Purpose/GBOth,6.568828158,-7.061604393,5.234792587,16.86232337,14.48837502,9.298445598,0.2370359,9,24Step
6010,Zone x Purpose/GBOth,4.997216597,-21.62206854,4.504330841,15.95926883,16.03062455,8.164399321,0,10,24Step
6011,Zone x Purpose/GBOth,0.451546172,-3.496149027,-0.562836535,15.32009967,18.21965431,4.442468131,0,11,24Step
6012,Zone x Purpose/GBOth,-2.398667369,-6.028463941,-2.793875222,6.542107121,5.430245816,0.637806234,0,12,24Step
6013,Zone x Purpose/GBOth,-1.174073823,-27.39541403,-2.025577534,12.18979671,18.59149471,2.017223245,10.3006547,13,24Step
6014,Zone x Purpose/GBOth,13.73470003,-16.0555165,-3.029600413,15.75670805,5.592246765,0.319124121,0,14,24Step
6015,Zone x Purpose/GBOth,3.329862724,-16.14688254,-2.955400358,7.422036941,13.0670779,-0.048512057,3.8214908,15,24Step
6016,Zone x Purpose/GBOth,8.631649627,-17.59303581,3.871663444,20.44806453,23.21979635,7.4690965,0,16,24Step
6017,Zone x Purpose/GBOth,6.396769107,-15.45895794,1.139012246,13.10987764,9.291750639,5.231481094,1.4152654,17,24Step
6018,Zone x Purpose/GBOth,4.280594749,-21.73353822,2.636036322,12.98285323,9.421366169,6.694818463,16.8600365,18,24Step
6019,Zone x Purpose/GBOth,13.57913289,-13.74159901,14.33679976,20.96204968,8.332542384,18.0375126,9.2151517,19,24Step
6020,Zone x Purpose/GBOth,-0.741150187,-12.39334429,0.648977868,15.82667328,9.513918807,4.946593756,8.2185616,20,24Step
6021,Zone x Purpose/GBOth,5.102085253,-4.924795812,5.302667545,16.67932259,16.68132618,9.084539117,46.447153,21,24Step
6022,Zone x Purpose/GBOth,3.687299524,-23.86995629,3.063007227,15.71735132,14.84131402,6.66530918,3.5926126,22,24Step
6023,Zone x Purpose/GBOth,-0.616700487,-12.90212633,-1.122261609,15.06535833,14.81131321,3.342008046,39.2924958,23,24Step
6024,Zone x Purpose/GBOth,-3.498628552,-11.48057833,-3.921555235,6.238000722,6.703398006,-0.792448278,1.0556854,24,24Step
6025,AAAHol,1202.892446,1187.523192,1181.218686,1159.413425,1170.150958,1182.286416,1241.771002,1,24Step
6026,AAAHol,391.7433933,396.5587659,413.5510027,394.2707946,404.6961616,411.9489046,350.8072952,2,24Step
6027,AAAHol,405.7294206,425.2982872,436.9148075,419.8023293,423.837001,431.9953188,488.0649765,3,24Step
6028,AAAHol,529.6682017,552.3645085,573.4587436,528.8661071,544.0375688,565.7403546,548.894199,4,24Step
6029,AAAHol,385.3204724,413.5321658,411.4646294,396.8531685,431.42678,409.0890268,517.8356467,5,24Step
6030,AAAHol,395.9183645,426.7008411,441.7059706,410.8556819,452.4813029,436.135047,558.2698852,6,24Step
6031,AAAHol,490.7223525,521.1368895,538.5410043,506.4748211,526.0856147,529.7147367,412.2641573,7,24Step
6032,AAAHol,372.3662443,374.9708136,417.1233235,385.3445257,396.1457597,407.8296885,424.1680508,8,24Step
6033,AAAHol,505.5446984,443.930445,502.6117683,508.1832242,450.682784,496.3629827,485.2176138,9,24Step
6034,AAAHol,632.2738489,544.2819832,667.5963617,622.5470436,540.2212204,657.2574376,613.954674,10,24Step
6035,AAAHol,435.9454975,415.7444015,455.4105432,437.863992,433.6906181,450.6442103,572.8421445,11,24Step
6036,AAAHol,401.7177974,420.6759427,452.9354117,376.49302,397.104928,443.1776165,299.2605151,12,24Step
6037,AAAHol,1202.393779,1138.668477,1189.3291,1157.797784,1121.154545,1183.689908,1040.991606,13,24Step
6038,AAAHol,391.3182371,368.3079578,431.1912908,393.4612578,392.0282332,425.7955232,358.0915498,14,24Step
6039,AAAHol,405.2498051,422.8818106,450.3996366,418.9063795,421.3884869,444.5648058,407.402452,15,24Step
6040,AAAHol,529.2557872,518.8901048,589.7649583,527.8653316,509.2358973,584.7844304,511.7286827,16,24Step
6041,AAAHol,384.8636048,408.750697,430.0642637,396.1944917,428.3064402,425.3631909,482.610279,17,24Step
6042,AAAHol,395.4316417,407.1719942,457.2336761,410.2526169,441.1105403,451.8784174,531.179298,18,24Step
6043,AAAHol,490.1688148,522.1829371,556.605325,506.4325605,522.4512504,551.2184842,636.639074,19,24Step
6044,AAAHol,371.8536353,366.5704769,435.3913138,385.2628334,390.8913768,430.0050774,383.5262164,20,24Step
6045,AAAHol,505.0978958,425.2419723,527.6897132,507.6046614,441.8826485,523.2832159,484.9599985,21,24Step
6046,AAAHol,631.9328589,543.5909892,691.1474506,621.7351923,533.5257192,685.9894589,399.8676681,22,24Step
6047,AAAHol,435.5134084,410.9483566,478.9158656,436.8167057,426.3299741,472.9187182,347.3370516,23,24Step
6048,AAAHol,401.3769037,390.6117064,467.1793061,375.3797204,381.2651387,460.9328517,287.9626827,24,24Step
6049,AAAVis,1416.375024,1367.888063,1377.765694,1451.856206,1441.86854,1392.648503,1595.847895,1,24Step
6050,AAAVis,632.1478355,581.887757,633.0804906,663.1625677,655.3164814,638.9935073,825.5949998,2,24Step
6051,AAAVis,803.5621913,761.0687718,749.9196783,800.3840122,799.5489709,758.6338027,801.3015317,3,24Step
